epsilon,anisotropy,block,family,method,ratio_kind,statistic,value
1.0,1.0,deeponet_families,weak,jacobi,complement,mean,0.5671625110372821
1.0,1.0,deeponet_families,weak,jacobi,complement,median,0.5717926227361341
1.0,1.0,deeponet_families,weak,jacobi,complement,p95,0.708919293031928
1.0,1.0,deeponet_families,weak,jacobi,complement,p99,0.7104534847584295
1.0,1.0,deeponet_families,weak,jacobi,complement,worst,0.7104534847584297
1.0,1.0,deeponet_families,weak,jacobi,complement,best,0.4456991959202009
1.0,1.0,deeponet_families,weak,jacobi,complement,frac_above_1,0.0
1.0,1.0,deeponet_families,weak,jacobi,complement,mean_squared_ratio,0.327710661882008
1.0,1.0,deeponet_families,weak,gs,full,n,24
1.0,1.0,deeponet_families,weak,gs,full,mean,0.3883420515911049
1.0,1.0,deeponet_families,weak,gs,full,median,0.39475462147642815
1.0,1.0,deeponet_families,weak,gs,full,p95,0.4951826450905363
1.0,1.0,deeponet_families,weak,gs,full,p99,0.49533967362845466
1.0,1.0,deeponet_families,weak,gs,full,worst,0.4953396736284548
1.0,1.0,deeponet_families,weak,gs,full,best,0.2901836053328179
1.0,1.0,deeponet_families,weak,gs,full,frac_above_1,0.0
1.0,1.0,deeponet_families,weak,gs,full,mean_squared_ratio,0.15624729768350576
1.0,1.0,deeponet_families,weak,gs,complement,n,24
1.0,1.0,deeponet_families,weak,gs,complement,mean,0.3613112334427353
1.0,1.0,deeponet_families,weak,gs,complement,median,0.35231235514742476
1.0,1.0,deeponet_families,weak,gs,complement,p95,0.48269628864996794
1.0,1.0,deeponet_families,weak,gs,complement,p99,0.48391603956630375
1.0,1.0,deeponet_families,weak,gs,complement,worst,0.4839160395663039
1.0,1.0,deeponet_families,weak,gs,complement,best,0.2870198973244966
1.0,1.0,deeponet_families,weak,gs,complement,frac_above_1,0.0
1.0,1.0,deeponet_families,weak,gs,complement,mean_squared_ratio,0.13451569386452608
1.0,1.0,deeponet_families,weak,sgs_ssor,full,n,24
1.0,1.0,deeponet_families,weak,sgs_ssor,full,mean,0.2230428650405761
1.0,1.0,deeponet_families,weak,sgs_ssor,full,median,0.22059197351926876
1.0,1.0,deeponet_families,weak,sgs_ssor,full,p95,0.3108577790146148
1.0,1.0,deeponet_families,weak,sgs_ssor,full,p99,0.3115837338556747
1.0,1.0,deeponet_families,weak,sgs_ssor,full,worst,0.3118005775094978
1.0,1.0,deeponet_families,weak,sgs_ssor,full,best,0.13179427573068514
1.0,1.0,deeponet_families,weak,sgs_ssor,full,frac_above_1,0.0
1.0,1.0,deeponet_families,weak,sgs_ssor,full,mean_squared_ratio,0.05442784466854992
1.0,1.0,deeponet_families,weak,sgs_ssor,complement,n,24
1.0,1.0,deeponet_families,weak,sgs_ssor,complement,mean,0.20243961679765543
1.0,1.0,deeponet_families,weak,sgs_ssor,complement,median,0.1956603751763558
1.0,1.0,deeponet_families,weak,sgs_ssor,complement,p95,0.3096175278377396
1.0,1.0,deeponet_families,weak,sgs_ssor,complement,p99,0.3102331774077416
1.0,1.0,deeponet_families,weak,sgs_ssor,complement,worst,0.31023317740774176
1.0,1.0,deeponet_families,weak,sgs_ssor,complement,best,0.12776005986092226
1.0,1.0,deeponet_families,weak,sgs_ssor,complement,frac_above_1,0.0
1.0,1.0,deeponet_families,weak,sgs_ssor,complement,mean_squared_ratio,0.04482220407909018
1.0,1.0,deeponet_families,weak,deeponet_scale,full,n,24
1.0,1.0,deeponet_families,weak,deeponet_scale,full,mean,0.4841723497283339
1.0,1.0,deeponet_families,weak,deeponet_scale,full,median,0.5170888406758449
1.0,1.0,deeponet_families,weak,deeponet_scale,full,p95,0.6866322789627035
1.0,1.0,deeponet_families,weak,deeponet_scale,full,p99,0.7271441008865884
1.0,1.0,deeponet_families,weak,deeponet_scale,full,worst,0.7391668789113816
1.0,1.0,deeponet_families,weak,deeponet_scale,full,best,0.12624816667660038
1.0,1.0,deeponet_families,weak,deeponet_scale,full,frac_above_1,0.0
1.0,1.0,deeponet_families,weak,deeponet_scale,full,mean_squared_ratio,0.2665078372870505
1.0,1.0,deeponet_families,weak,deeponet_scale,complement,n,24
1.0,1.0,deeponet_families,weak,deeponet_scale,complement,mean,0.4639361933870971
1.0,1.0,deeponet_families,weak,deeponet_scale,complement,median,0.5085306691248581
1.0,1.0,deeponet_families,weak,deeponet_scale,complement,p95,0.6824731722720844
1.0,1.0,deeponet_families,weak,deeponet_scale,complement,p99,0.7163923828023414
1.0,1.0,deeponet_families,weak,deeponet_scale,complement,worst,0.7259029796119217
1.0,1.0,deeponet_families,weak,deeponet_scale,complement,best,0.08990944137471187
1.0,1.0,deeponet_families,weak,deeponet_scale,complement,frac_above_1,0.0
1.0,1.0,deeponet_families,weak,deeponet_scale,complement,mean_squared_ratio,0.2538545644572436
1.0,1.0,deeponet_families,survivor,jacobi,full,n,24
1.0,1.0,deeponet_families,survivor,jacobi,full,mean,0.6514073596447013
1.0,1.0,deeponet_families,survivor,jacobi,full,median,0.6432075288608323
1.0,1.0,deeponet_families,survivor,jacobi,full,p95,0.7682867186591258
1.0,1.0,deeponet_families,survivor,jacobi,full,p99,0.7734969210996687
1.0,1.0,deeponet_families,survivor,jacobi,full,worst,0.7736954017785247
1.0,1.0,deeponet_families,survivor,jacobi,full,best,0.5201248779995412
1.0,1.0,deeponet_families,survivor,jacobi,full,frac_above_1,0.0
1.0,1.0,deeponet_families,survivor,jacobi,full,mean_squared_ratio,0.4295361907482443
1.0,1.0,deeponet_families,survivor,jacobi,complement,n,24
1.0,1.0,deeponet_families,survivor,jacobi,complement,mean,0.630116328256631
1.0,1.0,deeponet_families,survivor,jacobi,complement,median,0.612433141588973
1.0,1.0,deeponet_families,survivor,jacobi,complement,p95,0.7605399918466508
1.0,1.0,deeponet_families,survivor,jacobi,complement,p99,0.7662508423590516
1.0,1.0,deeponet_families,survivor,jacobi,complement,worst,0.766630029248172
1.0,1.0,deeponet_families,survivor,jacobi,complement,best,0.48949698791743096
1.0,1.0,deeponet_families,survivor,jacobi,complement,frac_above_1,0.0
1.0,1.0,deeponet_families,survivor,jacobi,complement,mean_squared_ratio,0.40333549968421734
1.0,1.0,deeponet_families,survivor,gs,full,n,24
1.0,1.0,deeponet_families,survivor,gs,full,mean,0.5019897354016822
1.0,1.0,deeponet_families,survivor,gs,full,median,0.5069178435979209
1.0,1.0,deeponet_families,survivor,gs,full,p95,0.5914422618105369
1.0,1.0,deeponet_families,survivor,gs,full,p99,0.6182544693115892
1.0,1.0,deeponet_families,survivor,gs,full,worst,0.6247894274953071
1.0,1.0,deeponet_families,survivor,gs,full,best,0.4083523144201328
1.0,1.0,deeponet_families,survivor,gs,full,frac_above_1,0.0
1.0,1.0,deeponet_families,survivor,gs,full,mean_squared_ratio,0.25542987688376345
1.0,1.0,deeponet_families,survivor,gs,complement,n,24
1.0,1.0,deeponet_families,survivor,gs,complement,mean,0.45526908981040987
1.0,1.0,deeponet_families,survivor,gs,complement,median,0.45955716289275406
1.0,1.0,deeponet_families,survivor,gs,complement,p95,0.5454214279035501
1.0,1.0,deeponet_families,survivor,gs,complement,p99,0.567360074695735
1.0,1.0,deeponet_families,survivor,gs,complement,worst,0.5738288213596745
1.0,1.0,deeponet_families,survivor,gs,complement,best,0.34927576354798323
1.0,1.0,deeponet_families,survivor,gs,complement,frac_above_1,0.0
1.0,1.0,deeponet_families,survivor,gs,complement,mean_squared_ratio,0.21090155150417347
1.0,1.0,deeponet_families,survivor,sgs_ssor,full,n,24
1.0,1.0,deeponet_families,survivor,sgs_ssor,full,mean,0.3104392078036464
1.0,1.0,deeponet_families,survivor,sgs_ssor,full,median,0.30765417896903635
1.0,1.0,deeponet_families,survivor,sgs_ssor,full,p95,0.41815590715363327
1.0,1.0,deeponet_families,survivor,sgs_ssor,full,p99,0.44672032890404245
1.0,1.0,deeponet_families,survivor,sgs_ssor,full,worst,0.4536478651141773
1.0,1.0,deeponet_families,survivor,sgs_ssor,full,best,0.2072616128865042
1.0,1.0,deeponet_families,survivor,sgs_ssor,full,frac_above_1,0.0
1.0,1.0,deeponet_families,survivor,sgs_ssor,full,mean_squared_ratio,0.10107301585862168
1.0,1.0,deeponet_families,survivor,sgs_ssor,complement,n,24
1.0,1.0,deeponet_families,survivor,sgs_ssor,complement,mean,0.287027641502736
1.0,1.0,deeponet_families,survivor,sgs_ssor,complement,median,0.29505996832447023
1.0,1.0,deeponet_families,survivor,sgs_ssor,complement,p95,0.3784503460356341
1.0,1.0,deeponet_families,survivor,sgs_ssor,complement,p99,0.4129068232828197
1.0,1.0,deeponet_families,survivor,sgs_ssor,complement,worst,0.42180354369980444
1.0,1.0,deeponet_families,survivor,sgs_ssor,complement,best,0.19668832088599847
1.0,1.0,deeponet_families,survivor,sgs_ssor,complement,frac_above_1,0.0
1.0,1.0,deeponet_families,survivor,sgs_ssor,complement,mean_squared_ratio,0.08590011909958266
1.0,1.0,deeponet_families,survivor,deeponet_scale,full,n,24
1.0,1.0,deeponet_families,survivor,deeponet_scale,full,mean,0.6053970808209327
1.0,1.0,deeponet_families,survivor,deeponet_scale,full,median,0.6004554675545816
1.0,1.0,deeponet_families,survivor,deeponet_scale,full,p95,0.6920786539583255
1.0,1.0,deeponet_families,survivor,deeponet_scale,full,p99,0.7509786733974511
1.0,1.0,deeponet_families,survivor,deeponet_scale,full,worst,0.7678642486930495
1.0,1.0,deeponet_families,survivor,deeponet_scale,full,best,0.5079846550829955
1.0,1.0,deeponet_families,survivor,deeponet_scale,full,frac_above_1,0.0
1.0,1.0,deeponet_families,survivor,deeponet_scale,full,mean_squared_ratio,0.3698410281449858
1.0,1.0,deeponet_families,survivor,deeponet_scale,complement,n,24
1.0,1.0,deeponet_families,survivor,deeponet_scale,complement,mean,0.57998678965012
1.0,1.0,deeponet_families,survivor,deeponet_scale,complement,median,0.5771890022421258
1.0,1.0,deeponet_families,survivor,deeponet_scale,complement,p95,0.6770327495106718
1.0,1.0,deeponet_families,survivor,deeponet_scale,complement,p99,0.7400239232680393
1.0,1.0,deeponet_families,survivor,deeponet_scale,complement,worst,0.7580602489060395
1.0,1.0,deeponet_families,survivor,deeponet_scale,complement,best,0.47719408305724154
1.0,1.0,deeponet_families,survivor,deeponet_scale,complement,frac_above_1,0.0
1.0,1.0,deeponet_families,survivor,deeponet_scale,complement,mean_squared_ratio,0.3403393987083967
1.0,1.0,classical_stress,stress,jacobi,full,n,23
1.0,1.0,classical_stress,stress,jacobi,full,mean,0.48096483836118886
1.0,1.0,classical_stress,stress,jacobi,full,median,0.49551381251071175
1.0,1.0,classical_stress,stress,jacobi,full,p95,0.6033873868897904
1.0,1.0,classical_stress,stress,jacobi,full,p99,0.6042266690177298
1.0,1.0,classical_stress,stress,jacobi,full,worst,0.6042266690177298
1.0,1.0,classical_stress,stress,jacobi,full,best,0.15917212032554517
1.0,1.0,classical_stress,stress,jacobi,full,frac_above_1,0.0
1.0,1.0,classical_stress,stress,jacobi,full,mean_squared_ratio,0.24704937685643913
1.0,1.0,classical_stress,stress,jacobi,complement,n,23
1.0,1.0,classical_stress,stress,jacobi,complement,mean,0.44158030155178235
1.0,1.0,classical_stress,stress,jacobi,complement,median,0.4931937828728731
1.0,1.0,classical_stress,stress,jacobi,complement,p95,0.5841124987627756
1.0,1.0,classical_stress,stress,jacobi,complement,p99,0.5846232996419881
1.0,1.0,classical_stress,stress,jacobi,complement,worst,0.5847673716848429
1.0,1.0,classical_stress,stress,jacobi,complement,best,0.10058893504017809
1.0,1.0,classical_stress,stress,jacobi,complement,frac_above_1,0.0
1.0,1.0,classical_stress,stress,jacobi,complement,mean_squared_ratio,0.21624186721924926
1.0,1.0,classical_stress,stress,gs,full,n,23
1.0,1.0,classical_stress,stress,gs,full,mean,0.38215606616432596
1.0,1.0,classical_stress,stress,gs,full,median,0.3894519289870446
1.0,1.0,classical_stress,stress,gs,full,p95,0.45931920223402906
1.0,1.0,classical_stress,stress,gs,full,p99,0.47041965055891066
1.0,1.0,classical_stress,stress,gs,full,worst,0.4730314551380347
1.0,1.0,classical_stress,stress,gs,full,best,0.2962028699455695
1.0,1.0,classical_stress,stress,gs,full,frac_above_1,0.0
1.0,1.0,classical_stress,stress,gs,full,mean_squared_ratio,0.1495037203660821
1.0,1.0,classical_stress,stress,gs,complement,n,23
1.0,1.0,classical_stress,stress,gs,complement,mean,0.31198984639339283
1.0,1.0,classical_stress,stress,gs,complement,median,0.31423129937877353
1.0,1.0,classical_stress,stress,gs,complement,p95,0.37233218577513827
1.0,1.0,classical_stress,stress,gs,complement,p99,0.3730252960022439
1.0,1.0,classical_stress,stress,gs,complement,worst,0.37302529600224393
1.0,1.0,classical_stress,stress,gs,complement,best,0.2203333777299491
1.0,1.0,classical_stress,stress,gs,complement,frac_above_1,0.0
1.0,1.0,classical_stress,stress,gs,complement,mean_squared_ratio,0.09943152154077595
1.0,1.0,classical_stress,stress,sgs_ssor,full,n,23
1.0,1.0,classical_stress,stress,sgs_ssor,full,mean,0.21903648528240507
1.0,1.0,classical_stress,stress,sgs_ssor,full,median,0.22749737632736328
1.0,1.0,classical_stress,stress,sgs_ssor,full,p95,0.29241372205087746
1.0,1.0,classical_stress,stress,sgs_ssor,full,p99,0.2933020765130223
1.0,1.0,classical_stress,stress,sgs_ssor,full,worst,0.2933020765130224
1.0,1.0,classical_stress,stress,sgs_ssor,full,best,0.1310110333877596
1.0,1.0,classical_stress,stress,sgs_ssor,full,frac_above_1,0.0
1.0,1.0,classical_stress,stress,sgs_ssor,full,mean_squared_ratio,0.05113657588215458
1.0,1.0,classical_stress,stress,sgs_ssor,complement,n,23
1.0,1.0,classical_stress,stress,sgs_ssor,complement,mean,0.1845358344685097
1.0,1.0,classical_stress,stress,sgs_ssor,complement,median,0.1815093488408821
1.0,1.0,classical_stress,stress,sgs_ssor,complement,p95,0.23498382746094282
1.0,1.0,classical_stress,stress,sgs_ssor,complement,p99,0.23670101269688354
1.0,1.0,classical_stress,stress,sgs_ssor,complement,worst,0.23717973625299105
1.0,1.0,classical_stress,stress,sgs_ssor,complement,best,0.11737647760792849
1.0,1.0,classical_stress,stress,sgs_ssor,complement,frac_above_1,0.0
1.0,1.0,classical_stress,stress,sgs_ssor,complement,mean_squared_ratio,0.03563406181213271
1.0,1.0,deeponet_stress,stress,jacobi,full,n,23
1.0,1.0,deeponet_stress,stress,jacobi,full,mean,0.48096483836118886
1.0,1.0,deeponet_stress,stress,jacobi,full,median,0.49551381251071175
1.0,1.0,deeponet_stress,stress,jacobi,full,p95,0.6033873868897904
1.0,1.0,deeponet_stress,stress,jacobi,full,p99,0.6042266690177298
1.0,1.0,deeponet_stress,stress,jacobi,full,worst,0.6042266690177298
1.0,1.0,deeponet_stress,stress,jacobi,full,best,0.15917212032554517
1.0,1.0,deeponet_stress,stress,jacobi,full,frac_above_1,0.0
1.0,1.0,deeponet_stress,stress,jacobi,full,mean_squared_ratio,0.24704937685643913
1.0,1.0,deeponet_stress,stress,jacobi,complement,n,23
1.0,1.0,deeponet_stress,stress,jacobi,complement,mean,0.44158030155178235
1.0,1.0,deeponet_stress,stress,jacobi,complement,median,0.4931937828728731
1.0,1.0,deeponet_stress,stress,jacobi,complement,p95,0.5841124987627756
1.0,1.0,deeponet_stress,stress,jacobi,complement,p99,0.5846232996419881
1.0,1.0,deeponet_stress,stress,jacobi,complement,worst,0.5847673716848429
1.0,1.0,deeponet_stress,stress,jacobi,complement,best,0.10058893504017809
1.0,1.0,deeponet_stress,stress,jacobi,complement,frac_above_1,0.0
1.0,1.0,deeponet_stress,stress,jacobi,complement,mean_squared_ratio,0.21624186721924926
1.0,1.0,deeponet_stress,stress,gs,full,n,23
1.0,1.0,deeponet_stress,stress,gs,full,mean,0.38215606616432596
1.0,1.0,deeponet_stress,stress,gs,full,median,0.3894519289870446
1.0,1.0,deeponet_stress,stress,gs,full,p95,0.45931920223402906
1.0,1.0,deeponet_stress,stress,gs,full,p99,0.47041965055891066
1.0,1.0,deeponet_stress,stress,gs,full,worst,0.4730314551380347
1.0,1.0,deeponet_stress,stress,gs,full,best,0.2962028699455695
1.0,1.0,deeponet_stress,stress,gs,full,frac_above_1,0.0
1.0,1.0,deeponet_stress,stress,gs,full,mean_squared_ratio,0.1495037203660821
1.0,1.0,deeponet_stress,stress,gs,complement,n,23
1.0,1.0,deeponet_stress,stress,gs,complement,mean,0.31198984639339283
1.0,1.0,deeponet_stress,stress,gs,complement,median,0.31423129937877353
1.0,1.0,deeponet_stress,stress,gs,complement,p95,0.37233218577513827
1.0,1.0,deeponet_stress,stress,gs,complement,p99,0.3730252960022439
1.0,1.0,deeponet_stress,stress,gs,complement,worst,0.37302529600224393
1.0,1.0,deeponet_stress,stress,gs,complement,best,0.2203333777299491
1.0,1.0,deeponet_stress,stress,gs,complement,frac_above_1,0.0
1.0,1.0,deeponet_stress,stress,gs,complement,mean_squared_ratio,0.09943152154077595
1.0,1.0,deeponet_stress,stress,sgs_ssor,full,n,23
1.0,1.0,deeponet_stress,stress,sgs_ssor,full,mean,0.21903648528240507
1.0,1.0,deeponet_stress,stress,sgs_ssor,full,median,0.22749737632736328
1.0,1.0,deeponet_stress,stress,sgs_ssor,full,p95,0.29241372205087746
1.0,1.0,deeponet_stress,stress,sgs_ssor,full,p99,0.2933020765130223
1.0,1.0,deeponet_stress,stress,sgs_ssor,full,worst,0.2933020765130224
1.0,1.0,deeponet_stress,stress,sgs_ssor,full,best,0.1310110333877596
1.0,1.0,deeponet_stress,stress,sgs_ssor,full,frac_above_1,0.0
1.0,1.0,deeponet_stress,stress,sgs_ssor,full,mean_squared_ratio,0.05113657588215458
1.0,1.0,deeponet_stress,stress,sgs_ssor,complement,n,23
1.0,1.0,deeponet_stress,stress,sgs_ssor,complement,mean,0.1845358344685097
1.0,1.0,deeponet_stress,stress,sgs_ssor,complement,median,0.1815093488408821
1.0,1.0,deeponet_stress,stress,sgs_ssor,complement,p95,0.23498382746094282
1.0,1.0,deeponet_stress,stress,sgs_ssor,complement,p99,0.23670101269688354
1.0,1.0,deeponet_stress,stress,sgs_ssor,complement,worst,0.23717973625299105
1.0,1.0,deeponet_stress,stress,sgs_ssor,complement,best,0.11737647760792849
1.0,1.0,deeponet_stress,stress,sgs_ssor,complement,frac_above_1,0.0
1.0,1.0,deeponet_stress,stress,sgs_ssor,complement,mean_squared_ratio,0.03563406181213271
1.0,1.0,deeponet_stress,stress,deeponet_scale,full,n,23
1.0,1.0,deeponet_stress,stress,deeponet_scale,full,mean,0.48094652872066307
1.0,1.0,deeponet_stress,stress,deeponet_scale,full,median,0.5161736856753586
1.0,1.0,deeponet_stress,stress,deeponet_scale,full,p95,0.6801203556214043
1.0,1.0,deeponet_stress,stress,deeponet_scale,full,p99,0.6859337706340329
1.0,1.0,deeponet_stress,stress,deeponet_scale,full,worst,0.6874928842611715
1.0,1.0,deeponet_stress,stress,deeponet_scale,full,best,0.18293037026678527
1.0,1.0,deeponet_stress,stress,deeponet_scale,full,frac_above_1,0.0
1.0,1.0,deeponet_stress,stress,deeponet_scale,full,mean_squared_ratio,0.2538450501238166
1.0,1.0,deeponet_stress,stress,deeponet_scale,complement,n,23
1.0,1.0,deeponet_stress,stress,deeponet_scale,complement,mean,0.4357160670261808
